,voyage_name,voyage_start_time,voyage_start_lat,voyage_start_lon,voyage_end_time,voyage_end_lat,voyage_end_lon,invest_time,lat,lon,item_class,item_kind,size_sign,distance,debris_number,debris_color,observer_no,observer_name,time_zone,recorder,record_place,eye_level,course,speed,weather,wind_direction_type,wind_direction,wind_velocity_type,wind_velocity,sea_conditions,glare_type,glare,remarks,platform,terminal_id,camera_filename
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:29:54,34.5768833,131.0822167,流れ藻,SW,S,～5,1,茶,,岩田,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:30:23,34.57796666,131.08385,発泡スチロール,EPS,SS,～5,1,白,,岩田,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:30:42,34.57796666,131.08385,流れ藻,SW,S,～5,1,茶,,岩田,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:31:06,34.57905002,131.08545,発泡スチロール,EPS,M,25～30,1,白,,大石,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:31:26,34.5801333,131.0870834,流れ藻,SW,S,～5,5,茶,,岩田,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:31:47,34.5801333,131.0870834,潮目,?,?,?,?,?,,?,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:31:53,34.58121666,131.0887333,その他 プラスチック製品,PC,SS,5～10,1,白,,岩田,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:32:21,34.58226666,131.0904,潮目,?,?,?,?,?,,?,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:32:37,34.58226666,131.0904,その他 人工物,UO,SS,～5,1,白,,岩田,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:33:03,34.58335002,131.09205,その他 天然物,NO,M,5～10,1,茶,,岩田,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:33:19,34.58335002,131.09205,食品包装材,FP,SS,～5,1,白,,岩田,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:34:37,34.5866167,131.09695,食品包装材,FP,SS,5～10,1,白,,岩田,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:35:19,34.58769998,131.0986,流れ藻,SW,S,5～10,5,茶,,岩田,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:36:06,34.58988329,131.10185,ペットボトル,PBO,S,5～10,1,白,,岩田,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:36:29,34.59094997,131.1035,その他 人工物,UO,M,5～10,1,緑,,岩田,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:36:48,34.59094997,131.1035,流れ藻,SW,S,5～10,5,茶,,岩田,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:37:31,34.59313329,131.1067333,レジ袋,PBA,S,5～10,1,白,,岩田,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:37:46,34.59313329,131.1067333,食品包装材,FP,SS,～5,1,白,,岩田,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:38:27,34.59526666,131.1100333,発泡スチロール,EPS,SS,～5,2,白,,岩田,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:39:00,34.59526666,131.1100333,流れ藻,SW,S,5～10,1,茶,,岩田,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:39:53,34.59841666,131.1148,流れ藻,SW,SS,～5,5,茶,,岩田,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:40:51,34.6005667,131.11805,発泡スチロール,EPS,S,45～50,2,白,,岩田,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:41:15,34.6016333,131.1196667,レジ袋,PBA,S,10～15,1,黄,,岩田,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:42:07,34.60269998,131.1213166,その他 プラスチック製品,PC,SS,～5,1,白,,村井,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:42:47,34.60374998,131.12295,流れ藻,SW,SS,5～10,約10,茶,,石岡,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:43:04,34.6047667,131.1245666,その他 プラスチック製品,PC,SS,5～10,2,白,,石岡,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:43:19,34.60581671,131.1261667,潮目,?,?,?,?,?,,?,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:43:51,34.60689998,131.1278,その他 プラスチック製品,PC,SS,～5,1,白,,石岡,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:44:00,34.60689998,131.1278,流れ藻,SW,M,5～10,1,茶,,石岡,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:44:54,34.60899998,131.1311167,潮目,?,?,?,?,?,,?,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:45:12,34.60899998,131.1311167,その他 プラスチック製品,PC,SS,10～15,1,白,,石岡,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:45:48,34.61001663,131.13275,潮目,?,?,?,?,?,,?,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:45:56,34.61108331,131.1343667,その他 プラスチック製品,PC,SS,～5,1,グレー,,石岡,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:46:23,34.61214999,131.136,潮目,?,?,?,?,?,,?,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:46:31,34.61214999,131.136,木材,W,S,15～20,1,茶,,石岡,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:48:05,34.61539999,131.14095,その他 プラスチック製品,PC,S,45～50,1,白,,石岡,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:48:43,34.61644999,131.1425667,その他 プラスチック製品,PC,SS,20～25,1,白,,石岡,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:49:26,34.61853331,131.1459,流れ藻,SW,S,5～10,3,茶,,石岡,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:49:41,34.61963335,131.1475167,その他 プラスチック製品,PC,SS,10～15,1,白,,石岡,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:49:57,34.61963335,131.1475167,木材,W,L,10～15,1,赤,,石岡,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:50:25,34.62070003,131.1491667,潮目,?,?,?,?,?,,?,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:52:11,34.62383335,131.1540333,その他 プラスチック製品,PC,SS,～5,1,白,,石岡,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:53:36,34.62701663,131.15895,潮目,?,?,?,?,?,,?,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:53:44,34.62701663,131.15895,流れ藻,SW,S,10～15,1,茶,,江原,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:56:00,34.63236663,131.16715,その他 プラスチック製品,PC,SS,5～10,1,白,,石岡,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:56:18,34.63341664,131.16875,流れ藻,SW,S,～5,1,茶,,石岡,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:56:39,34.63341664,131.16875,その他 プラスチック製品,PC,SS,5～10,1,白,,江原,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:57:06,34.63445004,131.1704,流れ藻,SW,S,～5,1,茶,,江原,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:57:33,34.63555,131.1719833,その他 プラスチック製品,PC,SS,～5,1,白,,江原,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:57:42,34.63555,131.1719833,その他 プラスチック製品,PC,SS,10～15,5,白,,石岡,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:58:02,34.63661668,131.1736,発泡スチロール,EPS,SS,15～20,2,白,,石岡,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:58:22,34.63766668,131.1753,潮目,?,?,?,?,?,,?,,大石翼,左舷,,,,,,,,,,,,,,,
2,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 11:59:28,34.63975,131.1786167,その他 プラスチック製品,PC,SS,5～10,1,白,,石岡,,大石翼,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:00:28,34.64176669,131.18195,その他 プラスチック製品,PC,SS,10～15,約10,白,,石岡,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:00:46,34.64284997,131.1836166,その他 プラスチック製品,PC,SS,5～10,3,白,,石岡,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:01:06,34.64284997,131.1836166,潮目,?,?,?,?,?,,?,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:01:25,34.64389997,131.18525,その他 人工物,UO,SS,5～10,1,茶,,江原,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:03:00,34.64700001,131.1902166,その他 プラスチック製品,PC,S,15～20,1,白,,酒井卓,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:06:17,34.65431666,131.20155,その他 プラスチック製品,PC,S,75～100,1,白,,酒井卓,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:06:47,34.65431666,131.20155,レジ袋,PBA,S,75～100,1,白,,酒井卓,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:07:12,34.6554167,131.2031,その他 プラスチック製品,PC,S,45～50,1,白,,酒井卓,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:10:36,34.66279998,131.2143833,レジ袋,PBA,SS,50～75,1,白,,斉田桃子,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:11:57,34.66598335,131.2191,その他 プラスチック製品,PC,SS,15～20,1,黄,,斉田桃子,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:13:07,34.66818335,131.2223333,流れ藻,SW,SS,5～10,3,茶,,小浪拓,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:13:30,34.6692833,131.2239667,食品包装材,FP,SS,～5,1,黄,,斉田桃子,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:14:35,34.67139998,131.2272167,その他 プラスチック製品,PC,SS,15～20,1,白,,斉田桃子,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:16:36,34.67581666,131.2336667,その他 プラスチック製品,PC,SS,10～15,1,白,,酒井卓,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:17:10,34.67694998,131.2352667,流れ藻,SW,L,10～15,1,茶,,斉田桃子,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:17:35,34.67799998,131.2369333,その他 プラスチック製品,PC,S,～5,1,茶,,斉田桃子,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:18:54,34.68015002,131.24015,流れ藻,SW,SS,～5,1,茶,,斉田桃子,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:19:14,34.68114998,131.24175,金属製品,M,SS,10～15,1,緑,,酒井卓,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:19:33,34.68215003,131.2433,その他 プラスチック製品,PC,SS,15～20,1,白,,斉田桃子,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:20:09,34.68310003,131.2449,流れ藻,SW,SS,～5,1,茶,,斉田桃子,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:22:28,34.6882,131.2527166,その他 プラスチック製品,PC,SS,～5,1,白,,斉田桃子,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:22:49,34.68925,131.2543834,流れ藻,SW,S,～5,1,茶,,斉田桃子,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:24:30,34.6924,131.2594,その他 プラスチック製品,PC,SS,15～20,1,白,,斉田桃子,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:26:21,34.69660001,131.26585,発泡スチロール,EPS,S,75～100,1,白,,酒井卓,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:26:56,34.69765001,131.2674834,流れ藻,SW,M,5～10,2,茶,,斉田桃子,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:27:08,34.69765001,131.2674834,その他 プラスチック製品,PC,M,15～20,1,白,,酒井卓,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:27:42,34.69863337,131.2692333,食品包装材,FP,S,10～15,1,青,,酒井卓,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:27:59,34.69971665,131.2708833,その他 プラスチック製品,PC,SS,10～15,1,黄,,斉田桃子,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:28:20,34.70081669,131.2725167,その他 プラスチック製品,PC,S,75～100,1,茶,,斉田桃子,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:28:53,34.70186669,131.2741667,その他 プラスチック製品,PC,M,100～150,1,白,,酒井卓,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:29:21,34.70294997,131.27575,その他 プラスチック製品,PC,S,75～100,1,白,,酒井卓,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:30:22,34.70500002,131.2789833,流れ藻,SW,S,25～30,1,茶,,酒井卓,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:30:51,34.70608329,131.2806,流れ藻,SW,S,15～20,1,茶,,小浪拓,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:31:21,34.70718333,131.2822333,発泡スチロール,EPS,S,15～20,1,白,,酒井卓,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:31:48,34.70718333,131.2822333,その他 プラスチック製品,PC,S,25～30,1,白,,小浪拓,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:32:36,34.7093167,131.2855,流れ藻,SW,L,45～50,1,茶,,小浪拓,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:33:27,34.71138334,131.28865,流れ藻,SW,S,15～20,2,茶,,小浪拓,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:33:44,34.71239998,131.2902334,流れ藻,SW,L,25～30,1,茶,,小浪拓,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:34:19,34.71344998,131.2918,潮目,?,?,?,?,?,,?,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:38:49,34.72198335,131.3047167,レジ袋,PBA,SS,5～10,1,白,,小浪拓,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:40:51,34.72708331,131.3127667,その他 プラスチック製品,PC,SS,15～20,1,茶,,鎌田銀河,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:41:23,34.72813332,131.3143667,その他 プラスチック製品,PC,SS,75～100,1,白,,酒井卓,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:43:35,34.73231664,131.3210167,流れ藻,SW,M,45～50,1,茶,,鎌田銀河,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:44:01,34.73338332,131.32265,流れ藻,SW,SS,15～20,1,茶,,鎌田銀河,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:44:11,34.73338332,131.32265,その他 プラスチック製品,PC,SS,15～20,1,橙,,鎌田銀河,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:44:31,34.73338332,131.32265,流れ藻,SW,L,～5,1,橙,,鎌田銀河,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:44:56,34.73581667,131.3264334,流れ藻,SW,S,25～30,5,茶,,小浪拓,,小浪拓,左舷,,,,,,,,,,,,,,,
3,神鷹20150718,2015/07/18-10:00:00,34.38095,130.8004833,2015/07/18-18:00:00,35.33371667,132.037,2015/7/18- 12:45:52,34.73581667,131.3264334,流れ藻,SW,SS,15～20,1,茶,,小浪拓,,小浪拓,左舷,,,,,,,,,,,,,,,
